"Storage 213854 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_213854.spc"
"Wavelength nm.","Abs."
385.50,0.216
386.00,0.225
386.50,0.219
387.00,0.223
387.50,0.227
388.00,0.233
388.50,0.238
389.00,0.228
389.50,0.234
390.00,0.235
390.50,0.240
391.00,0.238
391.50,0.248
392.00,0.238
392.50,0.242
393.00,0.246
393.50,0.254
394.00,0.256
394.50,0.252
395.00,0.256
395.50,0.264
396.00,0.271
396.50,0.275
397.00,0.275
397.50,0.275
398.00,0.279
398.50,0.279
399.00,0.281
399.50,0.283
400.00,0.290
400.50,0.285
401.00,0.287
401.50,0.287
402.00,0.290
402.50,0.301
403.00,0.294
403.50,0.295
404.00,0.305
404.50,0.301
405.00,0.307
405.50,0.307
406.00,0.307
406.50,0.307
407.00,0.311
407.50,0.315
408.00,0.319
408.50,0.330
409.00,0.327
409.50,0.326
410.00,0.331
410.50,0.331
411.00,0.334
411.50,0.332
412.00,0.331
412.50,0.331
413.00,0.336
413.50,0.344
414.00,0.348
414.50,0.351
415.00,0.351
415.50,0.349
416.00,0.351
416.50,0.348
417.00,0.350
417.50,0.357
418.00,0.358
418.50,0.358
419.00,0.355
419.50,0.359
420.00,0.361
420.50,0.358
421.00,0.365
421.50,0.364
422.00,0.357
422.50,0.357
423.00,0.360
423.50,0.356
424.00,0.353
424.50,0.353
425.00,0.354
425.50,0.357
426.00,0.356
426.50,0.363
427.00,0.347
427.50,0.351
428.00,0.355
428.50,0.344
429.00,0.352
429.50,0.344
430.00,0.357
430.50,0.348
431.00,0.345
431.50,0.350
432.00,0.345
432.50,0.347
433.00,0.346
433.50,0.347
434.00,0.344
434.50,0.348
435.00,0.347
435.50,0.340
436.00,0.344
436.50,0.339
437.00,0.339
437.50,0.330
438.00,0.331
438.50,0.335
439.00,0.331
439.50,0.331
440.00,0.327
440.50,0.324
441.00,0.320
441.50,0.311
442.00,0.314
442.50,0.314
443.00,0.314
443.50,0.311
444.00,0.309
444.50,0.304
445.00,0.302
445.50,0.303
