"Storage 211028 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_211028.spc"
"Wavelength nm.","Abs."
386.00,0.090
386.50,0.082
387.00,0.088
387.50,0.091
388.00,0.089
388.50,0.096
389.00,0.094
389.50,0.088
390.00,0.091
390.50,0.090
391.00,0.095
391.50,0.100
392.00,0.101
392.50,0.096
393.00,0.095
393.50,0.097
394.00,0.090
394.50,0.099
395.00,0.096
395.50,0.094
396.00,0.096
396.50,0.088
397.00,0.092
397.50,0.087
398.00,0.092
398.50,0.093
399.00,0.101
399.50,0.102
400.00,0.100
400.50,0.100
401.00,0.104
401.50,0.103
402.00,0.100
402.50,0.093
403.00,0.093
403.50,0.098
404.00,0.095
404.50,0.100
405.00,0.100
405.50,0.104
406.00,0.116
406.50,0.113
407.00,0.107
407.50,0.111
408.00,0.109
408.50,0.119
409.00,0.115
409.50,0.114
410.00,0.118
410.50,0.122
411.00,0.128
411.50,0.127
412.00,0.131
412.50,0.139
413.00,0.138
413.50,0.133
414.00,0.134
414.50,0.137
415.00,0.143
415.50,0.143
416.00,0.148
416.50,0.148
417.00,0.150
417.50,0.161
418.00,0.163
418.50,0.161
419.00,0.167
419.50,0.169
420.00,0.173
420.50,0.176
421.00,0.182
421.50,0.189
422.00,0.186
422.50,0.200
423.00,0.199
423.50,0.199
424.00,0.201
424.50,0.208
425.00,0.214
425.50,0.211
426.00,0.214
426.50,0.222
427.00,0.225
427.50,0.227
428.00,0.225
428.50,0.233
429.00,0.234
429.50,0.237
430.00,0.245
430.50,0.242
431.00,0.251
431.50,0.253
432.00,0.253
432.50,0.260
433.00,0.259
433.50,0.260
434.00,0.262
434.50,0.268
435.00,0.269
435.50,0.272
436.00,0.281
436.50,0.279
437.00,0.282
437.50,0.282
438.00,0.290
438.50,0.292
439.00,0.293
439.50,0.296
440.00,0.296
440.50,0.303
441.00,0.302
441.50,0.304
442.00,0.306
442.50,0.314
443.00,0.310
443.50,0.313
444.00,0.317
444.50,0.321
445.00,0.320
445.50,0.325
446.00,0.329
446.50,0.325
447.00,0.324
447.50,0.335
448.00,0.327
448.50,0.335
449.00,0.339
449.50,0.342
450.00,0.345
450.50,0.342
451.00,0.341
451.50,0.347
452.00,0.346
452.50,0.343
453.00,0.335
453.50,0.338
454.00,0.341
454.50,0.341
455.00,0.344
455.50,0.340
456.00,0.340
456.50,0.338
457.00,0.338
457.50,0.335
458.00,0.332
458.50,0.332
459.00,0.331
459.50,0.329
460.00,0.330
460.50,0.329
461.00,0.321
461.50,0.316
462.00,0.315
462.50,0.308
463.00,0.300
463.50,0.305
464.00,0.299
464.50,0.294
465.00,0.286
465.50,0.287
466.00,0.281
466.50,0.278
467.00,0.277
467.50,0.274
468.00,0.267
468.50,0.261
469.00,0.255
469.50,0.244
470.00,0.243
470.50,0.237
471.00,0.228
471.50,0.224
472.00,0.218
472.50,0.213
473.00,0.207
473.50,0.199
474.00,0.193
474.50,0.189
475.00,0.181
475.50,0.178
476.00,0.168
476.50,0.164
477.00,0.159
477.50,0.151
478.00,0.145
478.50,0.139
479.00,0.135
479.50,0.131
480.00,0.129
480.50,0.123
481.00,0.117
481.50,0.109
482.00,0.104
482.50,0.103
483.00,0.095
483.50,0.093
484.00,0.090
484.50,0.084
485.00,0.079
485.50,0.078
486.00,0.076
486.50,0.076
487.00,0.069
487.50,0.064
488.00,0.058
488.50,0.057
489.00,0.056
489.50,0.049
490.00,0.050
490.50,0.045
491.00,0.045
491.50,0.044
492.00,0.040
492.50,0.036
493.00,0.031
493.50,0.034
494.00,0.029
494.50,0.029
495.00,0.028
495.50,0.024
496.00,0.024
496.50,0.023
497.00,0.019
497.50,0.018
498.00,0.022
498.50,0.019
499.00,0.015
499.50,0.021
500.00,0.021
500.50,0.017
501.00,0.016
501.50,0.013
502.00,0.016
502.50,0.013
503.00,0.012
503.50,0.012
504.00,0.013
504.50,0.013
505.00,0.010
505.50,0.008
506.00,0.008
506.50,0.012
507.00,0.009
507.50,0.009
508.00,0.011
508.50,0.009
509.00,0.005
509.50,0.006
510.00,0.006
510.50,0.003
511.00,0.005
511.50,0.007
512.00,0.006
512.50,0.005
513.00,0.010
513.50,0.010
514.00,0.011
514.50,0.010
515.00,0.008
515.50,0.008
516.00,0.007
516.50,0.008
517.00,0.006
517.50,0.006
518.00,0.005
518.50,0.010
519.00,0.008
519.50,0.007
520.00,0.008
520.50,0.005
521.00,0.004
521.50,0.005
522.00,0.004
522.50,0.002
523.00,0.007
523.50,0.005
524.00,0.009
524.50,0.005
525.00,0.008
525.50,0.010
526.00,0.004
526.50,0.006
527.00,0.001
527.50,0.004
528.00,0.003
528.50,0.006
529.00,0.004
529.50,0.004
530.00,0.006
530.50,0.007
531.00,0.003
531.50,0.002
532.00,0.001
532.50,0.000
533.00,0.004
533.50,0.003
534.00,0.006
534.50,0.007
535.00,0.005
535.50,0.004
536.00,0.004
536.50,0.004
537.00,0.007
537.50,0.005
538.00,0.005
538.50,0.004
539.00,0.004
539.50,0.006
540.00,0.007
540.50,0.007
541.00,0.004
541.50,0.006
542.00,0.007
542.50,0.007
543.00,0.005
543.50,0.004
544.00,0.006
544.50,0.002
545.00,0.000
545.50,0.001
546.00,0.008
546.50,0.004
547.00,0.005
547.50,0.007
548.00,0.004
548.50,0.005
549.00,0.007
549.50,0.003
550.00,0.005
550.50,0.005
551.00,0.005
551.50,0.005
552.00,0.005
552.50,0.002
553.00,0.003
553.50,0.004
554.00,0.004
554.50,0.004
555.00,0.003
555.50,0.008
556.00,0.003
556.50,0.002
557.00,-0.002
557.50,0.000
558.00,0.005
558.50,0.006
