"Storage 214439 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_214439.spc"
"Wavelength nm.","Abs."
385.50,0.089
386.00,0.090
386.50,0.090
387.00,0.090
387.50,0.086
388.00,0.080
388.50,0.079
389.00,0.085
389.50,0.087
390.00,0.089
390.50,0.082
391.00,0.077
391.50,0.082
392.00,0.083
392.50,0.078
393.00,0.080
393.50,0.076
394.00,0.081
394.50,0.081
395.00,0.078
395.50,0.080
396.00,0.078
396.50,0.081
397.00,0.081
397.50,0.086
398.00,0.087
398.50,0.083
399.00,0.088
399.50,0.083
400.00,0.084
400.50,0.087
401.00,0.072
401.50,0.076
402.00,0.076
402.50,0.080
403.00,0.076
403.50,0.074
404.00,0.073
404.50,0.069
405.00,0.074
405.50,0.072
406.00,0.074
406.50,0.070
407.00,0.075
407.50,0.071
408.00,0.076
408.50,0.073
409.00,0.071
409.50,0.074
410.00,0.069
410.50,0.066
411.00,0.067
411.50,0.067
412.00,0.067
412.50,0.071
413.00,0.072
413.50,0.067
414.00,0.071
414.50,0.075
415.00,0.066
415.50,0.061
416.00,0.058
416.50,0.065
417.00,0.062
417.50,0.060
418.00,0.055
418.50,0.056
419.00,0.055
419.50,0.054
420.00,0.059
420.50,0.052
421.00,0.051
421.50,0.049
422.00,0.047
422.50,0.043
423.00,0.048
423.50,0.040
424.00,0.042
424.50,0.036
425.00,0.043
425.50,0.042
426.00,0.043
426.50,0.041
427.00,0.038
427.50,0.038
428.00,0.034
428.50,0.035
429.00,0.037
429.50,0.033
430.00,0.032
430.50,0.032
431.00,0.034
431.50,0.035
432.00,0.030
432.50,0.033
433.00,0.035
433.50,0.035
434.00,0.036
434.50,0.033
435.00,0.034
435.50,0.031
436.00,0.034
436.50,0.033
437.00,0.032
437.50,0.033
438.00,0.030
438.50,0.030
439.00,0.028
439.50,0.031
440.00,0.026
440.50,0.028
441.00,0.029
441.50,0.025
442.00,0.023
442.50,0.027
443.00,0.028
443.50,0.028
444.00,0.024
444.50,0.022
445.00,0.023
445.50,0.020
446.00,0.025
446.50,0.026
447.00,0.024
447.50,0.022
448.00,0.022
448.50,0.023
449.00,0.020
449.50,0.023
450.00,0.026
450.50,0.021
451.00,0.021
451.50,0.018
452.00,0.019
452.50,0.019
453.00,0.022
453.50,0.020
454.00,0.018
454.50,0.019
455.00,0.022
455.50,0.017
456.00,0.017
456.50,0.018
457.00,0.021
457.50,0.017
458.00,0.020
458.50,0.023
459.00,0.020
459.50,0.019
460.00,0.019
460.50,0.020
461.00,0.016
461.50,0.016
462.00,0.017
462.50,0.017
463.00,0.016
463.50,0.013
464.00,0.017
464.50,0.019
465.00,0.016
465.50,0.014
466.00,0.013
466.50,0.013
467.00,0.011
467.50,0.015
468.00,0.015
468.50,0.013
469.00,0.016
469.50,0.015
470.00,0.016
470.50,0.021
471.00,0.016
471.50,0.017
472.00,0.015
472.50,0.015
473.00,0.014
473.50,0.015
474.00,0.013
474.50,0.013
475.00,0.012
475.50,0.015
476.00,0.014
476.50,0.014
477.00,0.015
477.50,0.016
478.00,0.014
478.50,0.011
479.00,0.008
479.50,0.012
480.00,0.009
480.50,0.010
481.00,0.009
481.50,0.010
482.00,0.008
482.50,0.010
483.00,0.012
483.50,0.011
484.00,0.009
484.50,0.009
485.00,0.014
485.50,0.009
486.00,0.011
486.50,0.008
487.00,0.009
487.50,0.005
488.00,0.010
488.50,0.011
489.00,0.009
489.50,0.005
490.00,0.011
490.50,0.013
491.00,0.009
491.50,0.008
492.00,0.006
492.50,0.011
493.00,0.006
493.50,0.007
494.00,0.006
494.50,0.005
495.00,0.006
495.50,0.008
496.00,0.010
496.50,0.010
497.00,0.008
497.50,0.007
498.00,0.008
498.50,0.008
499.00,0.007
499.50,0.009
500.00,0.008
500.50,0.007
501.00,0.005
501.50,0.006
502.00,0.007
502.50,0.008
503.00,0.004
503.50,0.004
504.00,0.009
504.50,0.011
505.00,0.007
505.50,0.004
506.00,0.003
506.50,0.005
507.00,0.008
507.50,0.004
508.00,0.005
508.50,0.002
509.00,0.003
509.50,0.005
510.00,0.009
510.50,0.008
511.00,0.005
511.50,0.007
512.00,0.004
512.50,0.006
513.00,0.007
513.50,0.007
514.00,0.006
514.50,0.006
515.00,0.003
515.50,0.005
516.00,0.003
516.50,0.004
517.00,0.006
517.50,0.006
518.00,-0.001
518.50,-0.001
519.00,0.005
519.50,0.000
520.00,-0.000
520.50,0.003
521.00,0.001
521.50,0.004
522.00,0.001
522.50,0.002
523.00,0.000
523.50,0.007
524.00,-0.000
524.50,0.002
525.00,0.000
525.50,0.002
526.00,-0.001
526.50,0.002
527.00,0.000
527.50,0.000
528.00,0.001
528.50,0.004
529.00,0.002
529.50,0.000
530.00,0.002
530.50,0.004
531.00,0.004
531.50,0.004
532.00,0.006
532.50,0.006
533.00,0.004
533.50,0.005
534.00,0.009
534.50,0.001
535.00,0.007
535.50,0.007
536.00,0.010
536.50,0.004
537.00,0.005
537.50,0.000
538.00,0.003
538.50,0.006
539.00,0.007
539.50,0.005
540.00,0.005
540.50,0.002
541.00,-0.000
541.50,0.005
542.00,0.002
542.50,-0.001
543.00,-0.001
543.50,0.002
544.00,0.000
544.50,-0.001
545.00,0.002
545.50,0.002
546.00,0.002
546.50,-0.002
547.00,0.004
547.50,0.004
548.00,0.003
548.50,0.002
549.00,0.004
549.50,0.003
550.00,0.004
550.50,0.002
551.00,0.003
551.50,0.006
552.00,0.006
552.50,0.003
553.00,0.004
553.50,0.002
554.00,0.001
554.50,0.001
555.00,0.003
555.50,0.003
556.00,-0.001
556.50,0.004
557.00,0.004
557.50,0.001
558.00,0.001
558.50,0.001
559.00,0.003
559.50,0.003
560.00,0.005
560.50,0.002
561.00,0.004
561.50,0.005
562.00,0.005
562.50,0.004
563.00,0.004
563.50,0.004
564.00,0.005
564.50,0.003
565.00,0.006
565.50,0.001
566.00,0.001
566.50,-0.000
567.00,0.005
567.50,0.003
568.00,0.001
568.50,0.002
569.00,0.003
569.50,0.002
570.00,-0.001
570.50,0.002
571.00,0.003
571.50,0.002
572.00,0.001
572.50,-0.000
573.00,0.000
573.50,0.000
574.00,0.000
574.50,-0.002
575.00,-0.000
575.50,0.000
576.00,0.000
576.50,-0.001
577.00,0.001
577.50,-0.001
578.00,0.000
578.50,-0.001
579.00,0.002
579.50,0.002
580.00,0.002
580.50,0.001
581.00,-0.001
581.50,-0.001
582.00,0.001
582.50,-0.002
583.00,-0.002
583.50,0.000
584.00,0.003
584.50,0.003
585.00,0.000
585.50,-0.002
586.00,-0.001
586.50,-0.000
587.00,0.001
587.50,0.001
588.00,0.005
588.50,0.004
589.00,0.002
589.50,0.002
590.00,0.002
590.50,0.001
591.00,0.003
591.50,0.002
592.00,0.001
592.50,-0.003
593.00,0.002
593.50,-0.000
594.00,0.002
594.50,0.004
595.00,0.001
595.50,0.005
596.00,0.004
596.50,0.004
597.00,0.002
597.50,0.003
598.00,0.004
598.50,0.004
599.00,0.001
599.50,0.001
600.00,0.003
600.50,0.002
601.00,0.003
601.50,0.006
602.00,0.005
602.50,0.001
603.00,0.005
603.50,0.005
604.00,0.003
604.50,0.002
605.00,0.004
605.50,0.001
606.00,0.006
606.50,0.002
607.00,0.004
607.50,0.006
608.00,0.008
608.50,0.007
609.00,0.003
609.50,0.002
610.00,0.002
610.50,-0.001
611.00,0.004
611.50,0.002
612.00,0.002
612.50,0.004
613.00,-0.001
613.50,0.002
614.00,0.003
614.50,0.004
615.00,0.003
615.50,0.002
616.00,-0.002
616.50,0.001
617.00,0.001
617.50,0.003
618.00,-0.000
618.50,-0.003
619.00,0.003
619.50,-0.003
620.00,-0.007
620.50,-0.003
621.00,0.001
621.50,0.000
622.00,-0.002
622.50,-0.002
623.00,-0.003
623.50,-0.002
624.00,-0.003
624.50,0.002
625.00,0.001
625.50,0.003
626.00,-0.003
626.50,0.003
627.00,0.001
627.50,-0.002
628.00,-0.002
628.50,-0.001
629.00,-0.002
629.50,-0.001
630.00,-0.000
630.50,0.000
631.00,0.001
631.50,-0.002
632.00,0.002
632.50,-0.001
633.00,0.001
633.50,0.002
634.00,-0.005
634.50,-0.007
635.00,-0.003
635.50,-0.008
636.00,-0.006
636.50,-0.002
637.00,-0.004
637.50,-0.002
638.00,-0.004
638.50,-0.002
639.00,-0.004
639.50,-0.007
640.00,-0.006
640.50,-0.008
641.00,-0.005
641.50,-0.005
642.00,-0.002
642.50,-0.006
643.00,-0.002
643.50,0.002
644.00,-0.005
644.50,-0.004
645.00,-0.002
645.50,-0.006
646.00,-0.008
646.50,-0.007
647.00,-0.009
647.50,0.000
648.00,0.003
648.50,-0.003
649.00,-0.003
649.50,-0.006
650.00,-0.005
650.50,-0.001
651.00,0.003
651.50,-0.001
652.00,0.006
652.50,-0.001
653.00,0.002
653.50,-0.002
654.00,0.002
654.50,-0.001
655.00,0.000
655.50,0.005
656.00,0.008
656.50,0.005
657.00,0.006
657.50,0.008
658.00,0.010
658.50,0.009
659.00,0.005
659.50,0.010
660.00,0.012
660.50,0.012
661.00,0.010
661.50,0.015
662.00,0.012
662.50,0.011
663.00,0.015
663.50,0.014
664.00,0.017
664.50,0.016
665.00,0.018
665.50,0.016
666.00,0.011
666.50,0.006
667.00,0.004
667.50,0.010
668.00,0.013
668.50,0.010
669.00,0.015
669.50,0.012
670.00,0.012
670.50,0.012
671.00,0.011
671.50,0.013
672.00,0.008
672.50,0.008
673.00,0.007
673.50,0.007
674.00,0.010
674.50,0.007
675.00,0.007
675.50,0.002
676.00,0.007
676.50,0.005
677.00,0.005
677.50,-0.003
678.00,-0.000
678.50,-0.006
679.00,-0.002
679.50,-0.007
680.00,-0.012
680.50,-0.008
681.00,-0.007
681.50,-0.005
682.00,-0.000
682.50,-0.001
683.00,-0.004
683.50,-0.002
684.00,-0.004
684.50,-0.007
685.00,-0.008
685.50,-0.004
686.00,-0.007
686.50,-0.008
687.00,-0.008
687.50,-0.004
688.00,-0.007
688.50,-0.010
689.00,-0.008
689.50,-0.016
690.00,-0.015
690.50,-0.008
691.00,-0.009
691.50,-0.011
692.00,-0.009
692.50,-0.008
693.00,-0.008
693.50,-0.007
694.00,-0.004
694.50,-0.007
695.00,-0.009
695.50,-0.009
696.00,-0.014
696.50,-0.015
697.00,-0.013
697.50,-0.017
698.00,-0.014
698.50,-0.013
699.00,-0.010
699.50,-0.010
700.00,-0.012
700.50,-0.014
701.00,-0.012
701.50,-0.009
702.00,-0.011
702.50,-0.014
703.00,-0.006
703.50,-0.010
704.00,-0.011
704.50,-0.011
705.00,-0.015
705.50,-0.017
706.00,-0.019
706.50,-0.012
707.00,-0.008
707.50,-0.009
708.00,-0.010
708.50,-0.015
709.00,-0.013
709.50,-0.007
710.00,-0.008
710.50,-0.006
711.00,-0.013
711.50,-0.008
712.00,-0.010
712.50,-0.014
713.00,-0.014
713.50,-0.013
714.00,-0.010
714.50,-0.013
715.00,-0.017
715.50,-0.019
716.00,-0.016
716.50,-0.009
717.00,-0.010
717.50,-0.004
718.00,-0.005
718.50,-0.010
719.00,-0.012
719.50,-0.012
720.00,-0.016
720.50,-0.003
721.00,-0.010
721.50,-0.007
722.00,-0.004
722.50,-0.009
723.00,-0.019
723.50,-0.013
724.00,-0.008
724.50,-0.011
725.00,-0.011
725.50,-0.009
726.00,-0.020
726.50,-0.011
727.00,-0.012
727.50,-0.011
728.00,-0.013
728.50,-0.012
729.00,-0.011
729.50,-0.007
730.00,-0.020
730.50,-0.010
731.00,-0.011
731.50,-0.014
732.00,-0.013
732.50,-0.007
733.00,-0.009
733.50,-0.011
734.00,-0.014
734.50,-0.012
735.00,-0.015
735.50,-0.008
736.00,-0.003
736.50,-0.011
737.00,-0.017
737.50,-0.014
738.00,-0.012
738.50,-0.016
739.00,-0.017
739.50,-0.013
740.00,-0.016
740.50,-0.014
741.00,-0.010
741.50,-0.015
742.00,-0.016
742.50,-0.009
743.00,-0.012
743.50,-0.014
744.00,-0.018
744.50,-0.017
745.00,-0.017
745.50,-0.016
746.00,-0.016
746.50,-0.022
747.00,-0.018
747.50,-0.017
748.00,-0.006
748.50,-0.011
749.00,-0.015
749.50,-0.013
750.00,-0.021
750.50,-0.019
751.00,-0.019
751.50,-0.014
752.00,-0.011
752.50,-0.014
753.00,-0.007
753.50,-0.009
754.00,-0.006
754.50,-0.008
755.00,-0.008
755.50,-0.010
756.00,-0.011
756.50,-0.005
757.00,-0.007
757.50,-0.011
758.00,-0.015
758.50,-0.002
759.00,-0.007
759.50,-0.001
760.00,-0.006
760.50,-0.014
761.00,-0.005
761.50,-0.006
762.00,0.000
762.50,0.002
763.00,-0.001
763.50,0.001
764.00,-0.005
764.50,-0.004
765.00,0.005
765.50,0.004
766.00,0.002
766.50,0.002
767.00,0.002
767.50,0.000
768.00,0.005
768.50,-0.005
769.00,0.002
769.50,0.002
770.00,0.002
770.50,-0.002
771.00,0.005
771.50,0.004
772.00,-0.001
772.50,-0.006
773.00,0.014
773.50,0.005
774.00,0.007
774.50,0.014
775.00,0.001
775.50,-0.001
776.00,-0.003
776.50,0.004
777.00,0.010
777.50,0.015
778.00,0.007
778.50,0.008
779.00,0.010
779.50,0.012
780.00,0.006
780.50,0.007
781.00,0.003
781.50,-0.004
782.00,0.005
782.50,0.002
783.00,0.011
