"Storage 211743 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_211743.spc"
"Wavelength nm.","Abs."
382.00,0.039
382.50,0.033
383.00,0.036
383.50,0.028
384.00,0.037
384.50,0.036
385.00,0.041
385.50,0.037
386.00,0.041
386.50,0.041
387.00,0.037
387.50,0.034
388.00,0.038
388.50,0.041
389.00,0.040
389.50,0.031
390.00,0.030
390.50,0.034
391.00,0.032
391.50,0.034
392.00,0.034
392.50,0.038
393.00,0.039
393.50,0.039
394.00,0.042
394.50,0.037
395.00,0.043
395.50,0.040
396.00,0.032
396.50,0.033
397.00,0.031
397.50,0.039
398.00,0.041
398.50,0.040
399.00,0.037
399.50,0.035
400.00,0.036
400.50,0.043
401.00,0.045
401.50,0.041
402.00,0.042
402.50,0.040
403.00,0.029
403.50,0.034
404.00,0.038
404.50,0.042
405.00,0.045
405.50,0.046
406.00,0.038
406.50,0.044
407.00,0.040
407.50,0.035
408.00,0.036
408.50,0.036
409.00,0.039
409.50,0.035
410.00,0.042
410.50,0.042
411.00,0.041
411.50,0.040
412.00,0.042
412.50,0.046
413.00,0.039
413.50,0.039
414.00,0.038
414.50,0.034
415.00,0.035
415.50,0.033
416.00,0.034
416.50,0.043
417.00,0.044
417.50,0.037
418.00,0.042
418.50,0.041
419.00,0.040
419.50,0.036
420.00,0.039
420.50,0.038
421.00,0.039
421.50,0.039
422.00,0.037
422.50,0.036
423.00,0.042
423.50,0.040
424.00,0.037
424.50,0.043
425.00,0.041
425.50,0.043
426.00,0.042
426.50,0.044
427.00,0.041
427.50,0.038
428.00,0.044
428.50,0.037
429.00,0.036
429.50,0.042
430.00,0.038
430.50,0.036
431.00,0.038
431.50,0.036
432.00,0.037
432.50,0.040
433.00,0.044
433.50,0.042
434.00,0.042
434.50,0.040
435.00,0.037
435.50,0.035
436.00,0.039
436.50,0.042
437.00,0.041
437.50,0.037
438.00,0.041
438.50,0.040
439.00,0.037
439.50,0.038
440.00,0.037
440.50,0.039
441.00,0.039
